Google Scholar Profile URL,Photo URL,Name,Affiliation,Email Verfication,# Citations,Research Field 1,Research Field 2,Research Field 3,Research Field 4,Research Field 5,Credit,,,,,,,,
https://scholar.google.com/citations?hl=en&user=9BWPsGsAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Claudia Feregrino-Uribe,"Professor of Computer Science, National Institute for Astrophysics, Optics and Electronics",Verified email at inaoep.mx,1194,Hardware architectures,Cryptography,Watermarking,Data Hiding,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=i3BV3qgAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Alexis Bonnecaze,"Professeur d'informatique, Aix-Marseille Université",Verified email at univ-amu.fr,1176,Security,cryptography,Algebraic Geometry,Coding Theory,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=4T2EOMUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=4T2EOMUAAAAJ&citpid=3,Robert Coulter,"Professor of Mathematics, University of Delaware",Verified email at udel.edu,1172,finite fields,finite geometry,algebra,combinatorics,cryptography,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=WcEzfM4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=WcEzfM4AAAAJ&citpid=2,Jae Hong Seo,"Associate Professor, Hanyang University",Verified email at hanyang.ac.kr,1144,algorithms,cryptography,deep learning,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=tvTgQFgAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Preda Mihailescu,Professor,Verified email at uni-math.gwdg.de,1137,Algebraic Number Theory,Iwasawa Theroy,Diophantine Equations,Cryptography,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=gbbXNf4AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Arwa Alrawais,Assistant Professor of Computer Science,Verified email at gwu.edu,1136,Cybersecurity,Wireless and Mobile Security,Cryptography,Secure Payment Systems,Data Mining,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=r9K3MQwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=r9K3MQwAAAAJ&citpid=3,Joseph Jaeger,"Assistant Professor, Georgia Institute of Technology",Verified email at gatech.edu,1127,Cryptography,Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=fWkPDy0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=fWkPDy0AAAAJ&citpid=3,Shervin Erfani,"Professor of Electrical & computer Engineering, University of Windsor",Verified email at uwindsor.ca,1104,System Theory,Network Security,Cryptography,Digital Signal Processing,IoT,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=JBNj8-8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=JBNj8-8AAAAJ&citpid=2,Karthigaikumar P,"Professor of Electronics and Communication Engineering,Karpagam College of Engineering",Verified email at kce.ac.in,1099,VLSI,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=frAVoKQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=frAVoKQAAAAJ&citpid=8,Eswaran Perumal,"Assistant Professor of Computer Applications, Alagappa University",Verified email at alagappauniversity.ac.in,1099,Digital Image Processing,Cryptography,Data Mining,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=FrPOewEAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FrPOewEAAAAJ&citpid=4,Carsten Baum,"Assistant Professor, Aarhus University",Verified email at cs.au.dk,1095,Cryptography,Secure Multiparty Computation,Zero Knowledge,Secure Protocols,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=s2VQbjwAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=s2VQbjwAAAAJ&citpid=2,James George Dunham,"Associate Professor of Electrical Engineering, Southern Methodist University",Verified email at lyle.smu.edu,1079,Cryptography,Source and Channel Coding,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Dx_ff4oAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Dx_ff4oAAAAJ&citpid=1,Sheetal Kalra,"Asst Proffesor of Computer Science, Guru Nanak Dev University",Verified email at gndu.ac.in,1077,Network Security,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=tSezx-YAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=tSezx-YAAAAJ&citpid=1,Mario Di Raimondo,Assistant Professor of Computer Science - University of Catania,Verified email at dmi.unict.it,1065,Cryptography,,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=i1fEXFkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=i1fEXFkAAAAJ&citpid=3,Ziba Eslami,"Associate professor of Computer Science, Shahid Beheshti University",Verified email at sbu.ac.ir,1045,Cryptography,Combinatorics,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=b4M0T4IAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Christoph Ruland,"Professor Data Communications Systems, University of Siegen",Verified email at uni-siegen.de,1043,data communications systems,cryptography,communication security,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=58W_me4AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=58W_me4AAAAJ&citpid=3,Serhat Ozekes,"Professor of Computer Engineering, Uskudar University",Verified email at uskudar.edu.tr,1042,Artificial Intelligence,Data Mining,Image Processing,Cryptography,Computer Forensics,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=R0yEnscAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=R0yEnscAAAAJ&citpid=3,Jürgen Freudenberger,Professor for embedded systems,Verified email at freudenberger.info,1040,design and architectures for embedded …,signal processing,channel coding,data compression,cryptography,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=-H3-LVUAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=-H3-LVUAAAAJ&citpid=2,Tariq Jamil,Associate Professor of Electrical and Computer Engineering at Sultan Qaboos University …,Verified email at squ.edu.om,1031,Computer Architecture,Parallel Processing,Computer Arithmetic,Cryptography,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=4kFSTCAAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=4kFSTCAAAAAJ&citpid=10,Jin Wook Byun,"Professor of Information and Communication, Pyeongtaek University",Verified email at ptu.ac.kr,1020,Privacy,Information Security,Cryptographic protocol,Cryptography,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=43nFahkAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=43nFahkAAAAJ&citpid=6,Jadav Chandra Das,"Assistant Professor, Dept. of Information Technology,  MAKAUT,WB",Verified email at makautwb.ac.in,1015,Nano Communication,Quantum Dot-Cellular Automata,cryptography,Reversible logic design,IoT,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YmFTMeYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YmFTMeYAAAAJ&citpid=29,Mohsen Toorani,"Associate Professor, University of South-Eastern Norway",Verified email at usn.no,966,Cryptography,Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=RYeIY-0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=RYeIY-0AAAAJ&citpid=1,Sarbani Palit,"Associate Professor, Computer Vision & Pattern Recognition Unit, Indian Statistical Institute …",Verified email at isical.ac.in,960,Image Processing,Signal Processing,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=h1Ga7soAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=h1Ga7soAAAAJ&citpid=1,Massimiliano Sala,"Professor of Mathematics, University of Trento",Verified email at unitn.it,956,mathematics,algebra,coding theory,cryptography,finite fields,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=p8b1f5wAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=p8b1f5wAAAAJ&citpid=2,Fahd Alhaidari,"Assistant Professor at College of Computer Science and Information Technology CCSIT, NC …",Verified email at iau.edu.sa,950,Networking and Security,IoT,Cryptography,ML,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=H_AYdekAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=H_AYdekAAAAJ&citpid=12,Goutham Reddy Alavalapati,"Assistant Professor, NIT Andhra Pradesh",Verified email at nitandhra.ac.in,946,Cryptography,Information Security,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=WjBQax0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=WjBQax0AAAAJ&citpid=2,Imad Fakhri Al Shaikhli,"professor of computer science, IIUM",Verified email at iium.edu.my,913,AI,Cryptography,Soft Computing,biometrics,watermarking,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=GdxLjScAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Edoardo Persichetti,"Assistant Professor, Florida Atlantic University",Verified email at fau.edu,908,Cryptography,Coding Theory,Number Theory,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=pqIlxuoAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=pqIlxuoAAAAJ&citpid=2,hamid mala,"Associate Professor of Computer Engineering, University of Isfahan",Verified email at eng.ui.ac.ir,908,Cryptography,Security Protocols,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=D5sCZH8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=D5sCZH8AAAAJ&citpid=2,Dr. V. Arul Kumar,"Assistant Professor, St.Joseph's College, Trichy",Verified email at mail.sjctni.edu,906,Data Mining,Cloud Computing,Cryptography,Brain Computer Interface,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=j2vU9lgAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=j2vU9lgAAAAJ&citpid=3,Sebastian Gajek,"Professor of Information Security and Cryptography, Flensburg University of Applied …",Verified email at hs-flensburg.de,882,Information Security,System Security,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=_lHT-nAAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=_lHT-nAAAAAJ&citpid=2,K. Usha Rani,"Professor of Computer Science, Sri Padmavati Mahila Visvavidyalayam",Verified email at spmvv.ac.in,881,Data Mining,Neural Networks,Soft Computing,Cryptography,Big Data Analytics,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Hebnan8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Hebnan8AAAAJ&citpid=2,Juliane Krämer,"Professor, University of Regensburg",Verified email at ur.de,880,Cryptography,Post-Quantum Cryptography,Physical Attack Security,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=KLAuopsAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=KLAuopsAAAAJ&citpid=2,PMDurai Raj Vincent,"Associate Professor, Vellore Institute of Technology, Vellore",Verified email at vit.ac.in,876,Machine Learning,Data Analytics,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Gp_NkwQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Gp_NkwQAAAAJ&citpid=2,Dr Avishek Adhikari,"Professor, Department of Mathematics, Presidency University",Verified email at presiuniv.ac.in,867,cryptography,visual cryptography,security notions,secret sharing,cryptanalysis,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=XaQpbiYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=XaQpbiYAAAAJ&citpid=2,Jonathan Poritz,"Associate Professor of Mathematics, Colorado State University - Pueblo",Verified email at colostate-pueblo.edu,865,Differential geometry,information theory,cryptography,quantum foundations,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=rSzgolYAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=rSzgolYAAAAJ&citpid=2,Kiki Ariyanti Sugeng,"Associate Professor, Universitas Indonesia",Verified email at sci.ui.ac.id,861,Algebra,Combinatorics,Cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=C0CuSccAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=C0CuSccAAAAJ&citpid=2,Masoumeh Safkhani,"Associate Professor, Faculty of Computer Engineering, Shahid Rajaee Teacher Training …",Verified email at sru.ac.ir,853,RFID,Cryptography,Security,Searchable Encryption,Internet of Things(IoT),A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=y8OxH3kAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Kakali Chatterjee,"Assistant Professor, NIT Patna",Verified email at nitp.ac.in,853,Information Security,Cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DHgHUpQAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=DHgHUpQAAAAJ&citpid=2,Heider Wahsheh,"Assistant Professor, CCSIT, King Faisal University",Verified email at kfu.edu.sa,852,Cyber Security,Cryptography,Artificial Intelligence,Software Engineering,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=DO-vDKQAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Soonhak Kwon,"Professor in the Department of Mathematics, Sungkyunkwan University, S. Korea",Verified email at skku.edu,849,cryptography,computational number theory,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=8dR7MI0AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,nedunchezhian raju,"Professor, Coimbatore Institute of Technology",Verified email at cit.edu.in,844,data mining,grid computing,cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=-YkqTGQAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Mohamad Rushdan Md Said,"Associate Professor, Universiti Putra Malaysia",Verified email at upm.edu.my,835,cryptography,number theory,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=IFnFtlMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=IFnFtlMAAAAJ&citpid=2,Florian Bourse,Professeur agrégé,Verified email at ens.fr,817,Cryptography,,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=9uICMD8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9uICMD8AAAAJ&citpid=1,Anna-Lena Horlemann-Trautmann,"Associate Professor at University of St. Gallen, Switzerland",Verified email at unisg.ch,802,algebraic coding theory,algebraic geometry,cryptography,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=Y8SbMYUAAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Domingo Gómez,Profesor de Informática (Unican),Verified email at unican.es,800,number theory,cryptography,commutative algebra,circulant graphs,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=fAdfkrMAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=fAdfkrMAAAAJ&citpid=1,Ferucio Laurentiu Tiplea,"Professor of Computer Science, ""Alexandru Ioan Cuza"" University of Iasi, Romania",Verified email at uaic.ro,790,Petri nets,cryptography,information security,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=mP2QA3AAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=mP2QA3AAAAAJ&citpid=2,RS Bhuvaneswaran,"Professor, RCC, Anna University",Verified email at annauniv.edu,787,mobile computing,cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=a_jgLN0AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=a_jgLN0AAAAJ&citpid=2,Venkatesulu Mandadi,"Professor , Department of Information Technology, Kalasalingam University",Verified email at klu.ac.in,778,Cryptography,Bio-informatics,Cloud Computing,Big data Analytics,Social Networks,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=AhIBdo0AAAAJ,https://scholar.google.com/citations/images/avatar_scholar_56.png,Katalin Gyarmati,Professor of Eötvös Loránd University,Verified email at cs.elte.hu,776,Number theory,cryptography,,,,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=HQPhkogAAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=HQPhkogAAAAJ&citpid=3,Tony Thomas Kallivayalil,"Associate  Professor, Kerala University of Digital Sciences, Innovation and Technology",Verified email at duk.ac.in,774,cryptography,malware analysis,machine learning in cyber security,biometrics,visual surveillance,A,,,,,,,,
https://scholar.google.com/citations?hl=en&user=YFtnQq8AAAAJ,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YFtnQq8AAAAJ&citpid=2,Mahmoud Ahmadian-Attari,"Professor of Electrical Engineering, Khajeh Nassir University of Technology",Verified email at eetd.kntu.ac.ir,772,Coding Theory,Cryptography,Wireless Communications,,,A,,,,,,,,
